Start Time,A124 (HQ),A136 (HQ),A143 (HQ),A168 (HQ),A226 (HQ),A235 (HQ),A236 (HQ),A318 (HQ),A345 (HQ),A346 (HQ),Boardroom (HQ),District Counsel (HQ),B108 (Admin),B124 (Admin),B207 (Admin),B228 (Admin),B232 (Admin),C209,C212,C225,D102,D131,Evergreen (BHA),G111 (BHA),G112 (BHA),Maple (BHA),R-316 Rinc,Computers (BHA),Date,Month,Time,Hour,Minute
2015-10-14 15:00:00,0,1,1,3,0,3,3,0,7,1,2,1,1,7,1,0,8,0,1,0,2,7,3,0,4,1,0,3,2015-10-14,10,15:00:00,15,0
2015-10-14 15:15:00,0,1,1,3,0,3,3,0,7,1,2,1,1,7,1,0,8,0,1,0,2,7,3,0,4,1,0,3,2015-10-14,10,15:15:00,15,15
2015-10-14 15:30:00,0,1,1,3,0,3,1,13,7,4,0,0,0,7,0,0,8,0,0,0,2,7,3,0,4,1,0,3,2015-10-14,10,15:30:00,15,30
2015-10-14 15:45:00,0,1,1,3,0,3,1,13,7,4,0,0,0,7,0,0,8,0,0,0,2,7,3,0,4,1,0,3,2015-10-14,10,15:45:00,15,45
2015-10-14 16:00:00,0,7,9,3,0,3,1,13,0,4,0,0,0,1,0,0,4,0,0,0,2,7,3,0,13,1,0,2,2015-10-14,10,16:00:00,16,0
2015-10-14 16:15:00,0,7,9,3,0,3,1,13,0,4,0,0,0,1,0,0,4,0,0,0,2,7,3,0,13,1,0,2,2015-10-14,10,16:15:00,16,15
2015-10-14 16:30:00,0,7,9,3,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,3,0,13,1,0,2,2015-10-14,10,16:30:00,16,30
2015-10-14 16:45:00,0,7,9,3,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,3,0,13,1,0,2,2015-10-14,10,16:45:00,16,45
2015-10-14 17:00:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,17:00:00,17,0
2015-10-14 17:15:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,17:15:00,17,15
2015-10-14 17:30:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,17:30:00,17,30
2015-10-14 17:45:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,17:45:00,17,45
2015-10-14 18:00:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,18:00:00,18,0
2015-10-14 18:15:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,18:15:00,18,15
2015-10-14 18:30:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,18:30:00,18,30
2015-10-14 18:45:00,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,18:45:00,18,45
2015-10-14 19:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,19:00:00,19,0
2015-10-14 19:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,19:15:00,19,15
2015-10-14 19:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,19:30:00,19,30
2015-10-14 19:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,19:45:00,19,45
2015-10-14 20:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,20:00:00,20,0
2015-10-14 20:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,20:15:00,20,15
2015-10-14 20:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,20:30:00,20,30
2015-10-14 20:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,20:45:00,20,45
2015-10-14 21:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,21:00:00,21,0
2015-10-14 21:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,21:15:00,21,15
2015-10-14 21:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,21:30:00,21,30
2015-10-14 21:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,21:45:00,21,45
2015-10-14 22:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,22:00:00,22,0
2015-10-14 22:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,22:15:00,22,15
2015-10-14 22:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,22:30:00,22,30
2015-10-14 22:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,22:45:00,22,45
2015-10-14 23:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,23:00:00,23,0
2015-10-14 23:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,23:15:00,23,15
2015-10-14 23:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,23:30:00,23,30
2015-10-14 23:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-14,10,23:45:00,23,45
2015-10-15 00:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,00:00:00,0,0
2015-10-15 00:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,00:15:00,0,15
2015-10-15 00:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,00:30:00,0,30
2015-10-15 00:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,00:45:00,0,45
2015-10-15 01:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,01:00:00,1,0
2015-10-15 01:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,01:15:00,1,15
2015-10-15 01:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,01:30:00,1,30
2015-10-15 01:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,01:45:00,1,45
2015-10-15 02:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,02:00:00,2,0
2015-10-15 02:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,02:15:00,2,15
2015-10-15 02:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,02:30:00,2,30
2015-10-15 02:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,02:45:00,2,45
2015-10-15 03:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,03:00:00,3,0
2015-10-15 03:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,03:15:00,3,15
2015-10-15 03:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,03:30:00,3,30
2015-10-15 03:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,03:45:00,3,45
2015-10-15 04:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,04:00:00,4,0
2015-10-15 04:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,04:15:00,4,15
2015-10-15 04:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,04:30:00,4,30
2015-10-15 04:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,04:45:00,4,45
2015-10-15 05:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,05:00:00,5,0
2015-10-15 05:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,05:15:00,5,15
2015-10-15 05:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,05:30:00,5,30
2015-10-15 05:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,05:45:00,5,45
2015-10-15 06:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,06:00:00,6,0
2015-10-15 06:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,06:15:00,6,15
2015-10-15 06:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,06:30:00,6,30
2015-10-15 06:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,06:45:00,6,45
2015-10-15 07:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2015-10-15,10,07:00:00,7,0
2015-10-15 07:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2015-10-15,10,07:15:00,7,15
2015-10-15 07:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,8,0,0,1,0,0,0,2,6,1,0,0,1,0,1,2015-10-15,10,07:30:00,7,30
2015-10-15 07:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,8,0,0,1,0,0,0,2,6,1,0,0,1,0,1,2015-10-15,10,07:45:00,7,45
2015-10-15 08:00:00,0,1,0,2,0,0,1,0,0,1,1,0,0,8,0,0,2,1,0,0,2,2,2,0,0,2,0,2,2015-10-15,10,08:00:00,8,0
2015-10-15 08:15:00,0,1,0,2,0,0,1,0,0,1,1,0,0,8,0,0,2,1,0,0,2,2,2,0,0,2,0,2,2015-10-15,10,08:15:00,8,15
2015-10-15 08:30:00,0,1,1,2,0,3,1,0,0,1,1,0,0,5,0,0,1,1,2,9,3,2,1,0,0,3,0,1,2015-10-15,10,08:30:00,8,30
2015-10-15 08:45:00,0,1,1,2,0,3,1,0,0,1,1,0,0,5,0,0,1,1,2,9,3,2,1,0,0,3,0,1,2015-10-15,10,08:45:00,8,45
2015-10-15 09:00:00,0,1,1,2,0,0,1,0,0,1,1,0,2,7,2,0,2,1,2,9,1,3,1,0,0,3,0,2,2015-10-15,10,09:00:00,9,0
2015-10-15 09:15:00,0,1,1,2,0,0,1,0,0,1,1,0,2,7,2,0,2,1,2,9,1,3,1,0,0,3,0,2,2015-10-15,10,09:15:00,9,15
2015-10-15 09:30:00,0,1,1,2,0,0,1,0,0,1,1,0,2,4,2,0,2,1,2,9,1,1,1,0,0,3,0,2,2015-10-15,10,09:30:00,9,30
2015-10-15 09:45:00,0,1,1,2,0,0,1,0,0,1,1,0,2,4,2,0,2,1,2,9,1,1,1,0,0,3,0,2,2015-10-15,10,09:45:00,9,45
2015-10-15 10:00:00,0,2,0,2,0,1,1,0,4,6,1,0,0,4,0,0,2,1,2,9,1,1,2,0,0,3,0,2,2015-10-15,10,10:00:00,10,0
2015-10-15 10:15:00,0,2,0,2,0,1,1,0,4,6,1,0,0,4,0,0,2,1,2,9,1,1,2,0,0,3,0,2,2015-10-15,10,10:15:00,10,15
2015-10-15 10:30:00,0,2,0,2,0,1,1,1,4,6,1,0,2,2,2,0,2,1,2,9,1,1,2,0,0,3,0,2,2015-10-15,10,10:30:00,10,30
2015-10-15 10:45:00,0,2,0,2,0,1,1,1,4,6,1,0,2,2,2,0,2,1,2,9,1,1,2,0,0,3,0,2,2015-10-15,10,10:45:00,10,45
2015-10-15 11:00:00,1,1,1,3,0,0,1,1,4,6,1,0,2,5,2,0,4,1,2,9,1,1,2,0,0,3,0,2,2015-10-15,10,11:00:00,11,0
2015-10-15 11:15:00,1,1,1,3,0,0,1,1,4,6,1,0,2,5,2,0,4,1,2,9,1,1,2,0,0,3,0,2,2015-10-15,10,11:15:00,11,15
2015-10-15 11:30:00,1,1,1,3,0,0,1,1,4,1,1,0,0,5,0,0,1,1,2,9,2,1,2,0,0,3,0,2,2015-10-15,10,11:30:00,11,30
2015-10-15 11:45:00,1,1,1,3,0,0,1,1,4,1,1,0,1,5,1,0,1,1,2,9,2,1,2,0,0,3,0,2,2015-10-15,10,11:45:00,11,45
2015-10-15 12:00:00,0,1,1,2,0,0,1,1,0,1,1,0,0,2,0,0,1,1,2,9,2,1,2,0,0,1,0,2,2015-10-15,10,12:00:00,12,0
2015-10-15 12:15:00,0,1,1,2,0,0,1,1,0,1,1,0,0,2,0,0,1,1,2,9,2,1,2,0,0,1,0,2,2015-10-15,10,12:15:00,12,15
2015-10-15 12:30:00,0,1,1,2,0,0,1,1,0,1,1,0,0,2,0,0,1,1,2,9,2,1,1,0,0,1,0,2,2015-10-15,10,12:30:00,12,30
2015-10-15 12:45:00,0,1,1,2,0,0,1,1,0,1,1,0,0,2,0,0,1,1,2,9,2,1,1,0,0,1,0,2,2015-10-15,10,12:45:00,12,45
2015-10-15 13:00:00,0,1,1,2,0,15,2,0,7,1,1,0,0,7,0,0,1,1,2,9,1,10,1,0,0,1,0,2,2015-10-15,10,13:00:00,13,0
2015-10-15 13:15:00,0,1,1,2,0,15,2,0,7,1,1,0,0,7,0,0,5,1,2,9,1,10,1,0,0,1,0,2,2015-10-15,10,13:15:00,13,15
2015-10-15 13:30:00,0,2,1,2,0,15,2,18,7,1,1,0,5,7,5,0,5,0,2,9,1,10,1,0,0,1,0,2,2015-10-15,10,13:30:00,13,30
2015-10-15 13:45:00,0,2,1,2,0,15,2,18,7,1,1,0,5,7,5,0,5,0,2,9,1,10,1,0,0,1,0,2,2015-10-15,10,13:45:00,13,45
2015-10-15 14:00:00,0,2,1,3,0,0,3,18,1,4,1,0,5,5,5,0,1,0,2,9,1,10,1,0,0,1,0,2,2015-10-15,10,14:00:00,14,0
2015-10-15 14:15:00,0,2,1,3,0,0,3,18,1,4,1,0,5,5,5,0,1,0,2,9,1,10,1,0,0,1,0,2,2015-10-15,10,14:15:00,14,15
2015-10-15 14:30:00,0,2,1,3,0,0,3,18,0,1,0,0,0,5,0,0,1,0,2,9,1,1,1,0,0,1,0,2,2015-10-15,10,14:30:00,14,30
2015-10-15 14:45:00,0,2,1,3,0,0,3,18,0,1,0,0,0,5,0,0,1,0,2,9,1,1,1,0,0,1,0,2,2015-10-15,10,14:45:00,14,45
2015-10-15 15:00:00,0,1,0,2,0,5,2,0,1,3,0,0,11,2,11,0,1,0,2,9,2,1,1,0,0,1,0,2,2015-10-15,10,15:00:00,15,0
2015-10-15 15:15:00,0,1,0,2,0,5,2,0,1,3,0,0,11,2,11,0,1,0,2,9,2,1,1,0,0,1,0,2,2015-10-15,10,15:15:00,15,15
2015-10-15 15:30:00,0,1,1,2,0,5,2,0,1,1,0,0,11,2,11,0,1,0,2,9,2,1,1,0,0,1,0,2,2015-10-15,10,15:30:00,15,30
2015-10-15 15:45:00,0,1,1,2,0,5,2,0,1,1,0,0,11,2,11,0,1,0,2,9,2,1,1,0,0,1,0,2,2015-10-15,10,15:45:00,15,45
2015-10-15 16:00:00,0,1,1,2,1,0,1,0,2,1,0,0,11,1,11,0,1,0,0,0,2,5,1,0,0,1,0,1,2015-10-15,10,16:00:00,16,0
2015-10-15 16:15:00,0,1,1,2,1,0,1,0,2,1,0,0,11,1,11,0,1,0,0,0,2,5,1,0,0,1,0,1,2015-10-15,10,16:15:00,16,15
2015-10-15 16:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,16:30:00,16,30
2015-10-15 16:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,16:45:00,16,45
2015-10-15 17:00:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,17:00:00,17,0
2015-10-15 17:15:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,17:15:00,17,15
2015-10-15 17:30:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,17:30:00,17,30
2015-10-15 17:45:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,17:45:00,17,45
2015-10-15 18:00:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,18:00:00,18,0
2015-10-15 18:15:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,18:15:00,18,15
2015-10-15 18:30:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,18:30:00,18,30
2015-10-15 18:45:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,18:45:00,18,45
2015-10-15 19:00:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,19:00:00,19,0
2015-10-15 19:15:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,19:15:00,19,15
2015-10-15 19:30:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,19:30:00,19,30
2015-10-15 19:45:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,19:45:00,19,45
2015-10-15 20:00:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,20:00:00,20,0
2015-10-15 20:15:00,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,20:15:00,20,15
2015-10-15 20:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,20:30:00,20,30
2015-10-15 20:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,20:45:00,20,45
2015-10-15 21:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,21:00:00,21,0
2015-10-15 21:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,21:15:00,21,15
2015-10-15 21:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,21:30:00,21,30
2015-10-15 21:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,21:45:00,21,45
2015-10-15 22:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,22:00:00,22,0
2015-10-15 22:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,22:15:00,22,15
2015-10-15 22:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,22:30:00,22,30
2015-10-15 22:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,22:45:00,22,45
2015-10-15 23:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,23:00:00,23,0
2015-10-15 23:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,23:15:00,23,15
2015-10-15 23:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,23:30:00,23,30
2015-10-15 23:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-15,10,23:45:00,23,45
2015-10-16 00:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,00:00:00,0,0
2015-10-16 00:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,00:15:00,0,15
2015-10-16 00:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,00:30:00,0,30
2015-10-16 00:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,00:45:00,0,45
2015-10-16 01:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,01:00:00,1,0
2015-10-16 01:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,01:15:00,1,15
2015-10-16 01:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,01:30:00,1,30
2015-10-16 01:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,01:45:00,1,45
2015-10-16 02:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,02:00:00,2,0
2015-10-16 02:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,02:15:00,2,15
2015-10-16 02:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,02:30:00,2,30
2015-10-16 02:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,02:45:00,2,45
2015-10-16 03:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,03:00:00,3,0
2015-10-16 03:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,03:15:00,3,15
2015-10-16 03:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,03:30:00,3,30
2015-10-16 03:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,03:45:00,3,45
2015-10-16 04:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,04:00:00,4,0
2015-10-16 04:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,04:15:00,4,15
2015-10-16 04:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,04:30:00,4,30
2015-10-16 04:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,04:45:00,4,45
2015-10-16 05:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,05:00:00,5,0
2015-10-16 05:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,05:15:00,5,15
2015-10-16 05:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,05:30:00,5,30
2015-10-16 05:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2015-10-16,10,05:45:00,5,45
